cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
'16211','AW00016211','Jesse','Roberts','S','M','46026'
'16212','AW00016212','Jacqueline','Rivera','M','F','46026'
'16213','AW00016213','Kaylee','Turner','S','F','46026'
'16214','AW00016214','Brett','Fernandez','M','M','46026'
'16215','AW00016215','Thomas','Turner','M','M','46026'
'16216','AW00016216','Charles','Mitchell','S','M','46026'
'16217','AW00016217','Amanda','Gonzales','S','F','46026'
'16218','AW00016218','Julia','Simmons','M','F','46026'
'16219','AW00016219','Angel','Sanders','M','M','46026'
'16220','AW00016220','Megan','Russell','M','F','46026'
'16221','AW00016221','Darren','Saunders','M','M','46026'
'16222','AW00016222','Brandon','Anderson','M','M','46026'
'16223','AW00016223','Carlos','Collins','M','M','46026'
'16224','AW00016224','Jacob','Martinez','M','M','46026'
'16225','AW00016225','Wyatt','Nelson','M','M','46026'
'16226','AW00016226','Maria','Blue','M','F','46026'
'16227','AW00016227','Eric','Lopez','M','M','46026'
'16228','AW00016228','Rafael','Zhu','M','M','46026'
'16229','AW00016229','Wayne','Chande','M','M','46026'
'16230','AW00016230','Craig','Blanco','M','M','46026'
'16231','AW00016231','Dana','Martin','M','F','46026'
'16232','AW00016232','Chase','Richardson','M','M','46026'
'16233','AW00016233','Rebecca','King','S','F','46026'
'16234','AW00016234','Wyatt','Martin','M','M','46026'
'16235','AW00016235','Sebastian','Morris','M','M','46026'
'16236','AW00016236','Nicholas','Martinez','M','M','46026'
'16237','AW00016237','Erin','James','M','F','46026'
'16238','AW00016238','Ann','Arun','M','F','46026'
'16239','AW00016239','Gabriel','Nelson','M','M','46026'
'16240','AW00016240','Madeline','Green','S','F','46026'
'16241','AW00016241','Isabel','Butler','S','F','46026'
'16242','AW00016242','Megan','Garcia','S','F','46026'
'16243','AW00016243','Maria','James','S','F','46026'
'16244','AW00016244','Gregory','Kumar','M','M','46026'
'16245','AW00016245','Alexandra','Griffin','S','F','46026'
'16246','AW00016246','Lucas','Simmons','S','M','46026'
'16247','AW00016247','Anna','Brown','S','F','46026'
'16248','AW00016248','Alyssa','Ross','S','F','46026'
'16249','AW00016249','Jesse','Rivera','M','M','46026'
'16250','AW00016250','Brendan','Raje','S','M','46026'
'16251','AW00016251','Makayla','Howard','S','F','46026'
'16252','AW00016252','Danny','Jiménez','S','M','46026'
'16253','AW00016253','Bethany','Lal','S','F','46026'
'16254','AW00016254','Maria','Morris','S','F','46026'
'16255','AW00016255','Taylor','Russell','S','F','46026'
'16256','AW00016256','Richard','Collins','M','M','46026'
'16257','AW00016257','Michele','Chandra','M','F','46026'
'16258','AW00016258','Deanna','Malhotra','S','F','46026'
'16259','AW00016259','Ebony','Sai','S','F','46026'
'16260','AW00016260','Gina','Schmidt','S','F','46026'
'16261','AW00016261','Diana','Navarro','M','F','46026'
'16262','AW00016262','Kathryn','Xie','M','F','46026'
'16263','AW00016263','Eduardo','Robinson','M','M','46026'
'16264','AW00016264','Jennifer','Howard','M','F','46026'
'16265','AW00016265','Julie','Goel','M','F','46026'
'16266','AW00016266','Alisha','Yang','M','F','46026'
'16267','AW00016267','Edwin','Chen','M','M','46026'
'16268','AW00016268','Lindsey','Kumar','M','F','46026'
'16269','AW00016269','Tara','Nath','M','F','46026'
'16270','AW00016270','Jerome','Hernandez','M','M','46026'
'16271','AW00016271','Michele','Gutierrez','S','F','46026'
'16272','AW00016272','Raul','Deng','S','M','46026'
'16273','AW00016273','Marie','Martinez','M','F','46026'
'16274','AW00016274','Ross','Diaz','M','M','46026'
'16275','AW00016275','Deborah','McDonald','M','F','46026'
'16276','AW00016276','Brandi','Carlson','S','F','46026'
'16277','AW00016277','Christy','Luo','M','F','46026'
'16278','AW00016278','Angel','Turner','M','M','46026'
'16279','AW00016279','Victoria','Patterson','S','F','46026'
'16280','AW00016280','Glenn','Ma','S','M','46026'
'16281','AW00016281','Gilbert','Luo','S','M','46026'
'16282','AW00016282','Kristine','Suarez','S','F','46026'
'16283','AW00016283','Clayton','Raji','S','M','46026'
'16284','AW00016284','Troy','Perez','S','M','46026'
'16285','AW00016285','Mindy','Xie','M','F','46026'
'16286','AW00016286','Billy','Torres','M','M','46026'
'16287','AW00016287','Laura','Xu','M','F','46026'
'16288','AW00016288','Edwin','Shen','M','M','46026'
'16289','AW00016289','Julie','Pal','S','F','46026'
'16290','AW00016290','Russell','Nath','S','M','46026'
'16291','AW00016291','Lindsey','Lal','S','F','46026'
'16292','AW00016292','Carly','Lal','M','F','46026'
'16293','AW00016293','Sean','Adams','M','M','46026'
'16294','AW00016294','Steve','Hu','M','M','46026'
'16295','AW00016295','Roger','Xu','S','M','46026'
'16296','AW00016296','Sydney','White','M','F','46026'
'16297','AW00016297','Deanna','Garcia','M','F','46026'
'16298','AW00016298','Adrienne','Sanz','M','F','46026'
'16299','AW00016299','Alison','Tang','S','F','46026'
'16300','AW00016300','Orlando','Martin','S','M','46026'
'16301','AW00016301','Omar','Cai','S','M','46026'
'16302','AW00016302','Rosa','Zeng','S','F','46026'
'16303','AW00016303','Tracy','Yuan','S','F','46026'
'16304','AW00016304','Justin','Moore','S','M','46026'
'16305','AW00016305','Stanley','Gonzalez','S','M','46026'
'16306','AW00016306','Kristine','Romero','M','F','46026'
'16307','AW00016307','Kelli','Sun','M','F','46026'
'16308','AW00016308','Sheena','Chander','M','F','46026'
'16309','AW00016309','Desiree','Ortega','M','F','46026'
'16310','AW00016310','Diana','Rubio','M','F','46026'
'16311','AW00016311','Carl','Beck','M','M','46026'
'16312','AW00016312','Bethany','Beck','S','F','46026'
'16313','AW00016313','Hailey','Russell','S','F','46026'
'16314','AW00016314','Gabriel','Ross','S','M','46026'
'16315','AW00016315','Garrett','Richardson','S','M','46026'
'16316','AW00016316','Kelli','Hu','S','F','46026'
'16317','AW00016317','Joel','Raman','S','M','46026'
'16318','AW00016318','Kellie','Moreno','S','F','46026'
'16319','AW00016319','Joy','Ortega','S','F','46026'
'16320','AW00016320','Rachel','Simmons','S','F','46026'
'16321','AW00016321','Ruth','Malhotra','M','F','46026'
'16322','AW00016322','Gloria','Dominguez','S','F','46026'
'16323','AW00016323','Dustin','Raje','S','M','46026'
'16324','AW00016324','Juan','Romero','M','M','46026'
'16325','AW00016325','Emma','Williams','S','F','46026'
'16326','AW00016326','Jésus','Romero','S','M','46026'
'16327','AW00016327','Darren','Diaz','S','M','46026'
'16328','AW00016328','Maurice','Rai','S','M','46026'
'16329','AW00016329','Jamie','Ye','S','F','46026'
'16330','AW00016330','Luke','Simmons','S','M','46026'
'16331','AW00016331','Erin','Richardson','S','F','46026'
'16332','AW00016332','Joan','Vazquez','M','F','46026'
'16333','AW00016333','Caleb','Hill','M','M','46026'
'16334','AW00016334','Natalie','Bailey','S','F','46026'
'16335','AW00016335','Kristen','Lu','S','F','46026'
'16336','AW00016336','Jonathan','Wright','M','M','46026'
'16337','AW00016337','Jose','White','M','M','46026'
'16338','AW00016338','Barbara','Zhang','M','F','46026'
'16339','AW00016339','Seth','Davis','M','M','46026'
'16340','AW00016340','Sean','Mitchell','S','M','46026'
'16341','AW00016341','Lacey','Raji','M','F','46026'
'16342','AW00016342','Gregory','Jai','M','M','46026'
'16343','AW00016343','Joel','Malhotra','M','M','46026'
'16344','AW00016344','Xavier','King','S','M','46026'
'16345','AW00016345','Francis','Ramos','M','M','46026'
'16346','AW00016346','Marc','Navarro','M','M','46026'
'16347','AW00016347','Raul','Sharma','M','M','46026'
'16348','AW00016348','Roy','Raman','M','M','46026'
'16349','AW00016349','Levi','Sai','S','M','46026'
'16350','AW00016350','Fernando','Thompson','S','M','46026'
'16351','AW00016351','Martha','Xu','S','F','46026'
'16352','AW00016352','Tiffany','Gao','S','F','46026'
'16353','AW00016353','Alejandro','Xu','M','M','46026'
'16354','AW00016354','Janet','Torres','S','F','46026'
'16355','AW00016355','Sam','Foster','S','F','46026'
'16356','AW00016356','Sophia','Baker','M','F','46026'
'16357','AW00016357','Margaret','Russell','S','F','46026'
'16358','AW00016358','Samuel','Jai','M','M','46026'
'16359','AW00016359','Shelby','Richardson','M','F','46026'
'16360','AW00016360','Justin','Garcia','M','M','46026'
'16361','AW00016361','Wyatt','White','M','M','46026'
'16362','AW00016362','Joshua','Smith','M','M','46026'
'16363','AW00016363','Melanie','Ramirez','M','F','46026'
'16364','AW00016364','Shawna','Yuan','M','F','46026'
'16365','AW00016365','Jenna','Young','M','F','46026'
'16366','AW00016366','Isabelle','Henderson','M','F','46026'
'16367','AW00016367','Emily','Williams','S','F','46026'
'16368','AW00016368','Lauren','Williams','S','F','46026'
'16369','AW00016369','Isabel','Powell','M','F','46026'
'16370','AW00016370','Molly','Gonzalez','M','F','46026'
'16371','AW00016371','Caleb','Diaz','M','M','46026'
'16372','AW00016372','Vanessa','Foster','M','F','46026'
'16373','AW00016373','Sara','Cook','M','F','46026'
'16374','AW00016374','Edward','Phillips','M','M','46026'
'16375','AW00016375','Gabriella','Hernandez','M','F','46026'
'16376','AW00016376','Maria','Wright','M','F','46026'
'16377','AW00016377','Jordan','Adams','S','F','46026'
'16378','AW00016378','Hailey','Baker','S','F','46026'
'16379','AW00016379','Marc','Jimenez','M','M','46026'
'16380','AW00016380','Mariah','Torres','S','F','46026'
'16381','AW00016381','Kayla','Davis','S','F','46026'
'16382','AW00016382','Jennifer','Davis','S','F','46026'
'16383','AW00016383','Brian','Kelly','S','M','46026'
'16384','AW00016384','Jada','Reed','S','F','46026'
'16385','AW00016385','James','Perez','M','M','46026'
'16386','AW00016386','Philip','Moyer','S','M','46026'
'16387','AW00016387','Douglas','Vance','M','M','46026'
'16388','AW00016388','Jay','Torres','M','M','46026'
'16389','AW00016389','Arturo','Shen','S','M','46026'
'16390','AW00016390','Mario','Nath','S','M','46026'
'16391','AW00016391','Sergio','Suri','S','M','46026'
'16392','AW00016392','Kari','Raman','M','F','46026'
'16393','AW00016393','Xavier','Edwards','M','M','46026'
'16394','AW00016394','Bryan','Bell','S','M','46026'
'16395','AW00016395','Tara','Pal','M','F','46026'
'16396','AW00016396','Keith','Rai','S','M','46026'
'16397','AW00016397','Andy','Navarro','M','M','46026'
'16398','AW00016398','Emmanuel','Rana','S','M','46026'
'16399','AW00016399','Arturo','Xu','S','M','46026'
'16400','AW00016400','Theodore','Ramos','M','M','46026'
'16401','AW00016401','Margaret','Gao','S','F','46026'
'16402','AW00016402','Alexander','Martin','S','M','46026'
'16403','AW00016403','Byron','Suarez','M','M','46026'
'16404','AW00016404','Raul','Nara','M','M','46026'
'16405','AW00016405','Adriana','Sai','M','F','46026'
'16406','AW00016406','Dakota','Henderson','M','M','46026'
'16407','AW00016407','Colleen','Zhao','M','F','46026'
'16408','AW00016408','Arthur','Madan','M','M','46026'
'16409','AW00016409','Ebony','Moreno','M','F','46026'
'16410','AW00016410','Joy','Navarro','S','F','46026'
'16411','AW00016411','Stanley','Sanchez','S','M','46026'
'16412','AW00016412','Leah','Liang','S','F','46026'
'16413','AW00016413','Julia','Gonzalez','M','F','46026'
'16414','AW00016414','Kelly','Flores','S','F','46026'
'16415','AW00016415','Andre','Patel','S','M','46026'
'16416','AW00016416','Brian','Rivera','S','M','46026'
'16417','AW00016417','Noah','Bryant','S','M','46026'
'16418','AW00016418','Katrina','Rai','S','F','46026'
'16419','AW00016419','Lacey','Simpson','M','F','46026'
'16420','AW00016420','Eddie','Alonso','S','M','46026'
'16421','AW00016421','Natasha','Diaz','S','F','46026'
'16422','AW00016422','Kurt','Xu','S','M','46026'
'16423','AW00016423','Sergio','Madan','S','M','46026'
'16424','AW00016424','Brandi','Diaz','M','F','46026'
'16425','AW00016425','Lisa','Lu','M','F','46026'
'16426','AW00016426','Jorge','Ye','M','M','46026'
'16427','AW00016427','Kendra','Alonso','S','F','46026'
'16428','AW00016428','Ryan','Ross','S','M','46026'
'16429','AW00016429','Jaclyn','Luo','M','F','46026'
'16430','AW00016430','Franklin','Rai','S','M','46026'
'16431','AW00016431','Jermaine','Rodriguez','S','M','46026'
'16432','AW00016432','John','Garcia','S','M','46026'
'16433','AW00016433','Mathew','Dominguez','M','M','46026'
'16434','AW00016434','Taylor','Bailey','M','F','46026'
'16435','AW00016435','Steven','Cooper','M','M','46026'
'16436','AW00016436','Ethan','Henderson','S','M','46026'
'16437','AW00016437','Jésus','Gutierrez','S','M','46026'
'16438','AW00016438','Kaitlin','Arthur','M','F','46026'
'16439','AW00016439','Dawn','Deng','S','F','46026'
'16440','AW00016440','Jimmy','Martin','S','M','46026'
'16441','AW00016441','Jason','Young','M','M','46026'
'16442','AW00016442','Luke','Gonzalez','S','M','46026'
'16443','AW00016443','Dawn','Gao','S','F','46026'
'16444','AW00016444','Erika','Carlson','M','F','46026'
'16445','AW00016445','Caitlin','Ward','S','F','46026'
'16446','AW00016446','Kristine','Munoz','M','F','46026'
'16447','AW00016447','Kate','Becker','M','F','46026'
'16448','AW00016448','Cheryl','Martin','M','F','46026'
'16449','AW00016449','Casey','Browning','S','M','46026'
'16450','AW00016450','Rebekah','Gutierrez','S','F','46026'
'16451','AW00016451','Karl','Stone','S','M','46026'
'16452','AW00016452','Cassie','Luo','S','F','46026'
'16453','AW00016453','Mayra','Chandra','S','F','46026'
'16454','AW00016454','Marco','Suri','M','M','46026'
'16455','AW00016455','Deb','Moreno','M','F','46026'
'16456','AW00016456','Larry','Navarro','S','M','46026'
'16457','AW00016457','Kathleen','Martin','S','F','46026'
'16458','AW00016458','Michele','Ruiz','S','F','46026'
'16459','AW00016459','Carolyn','Kapoor','M','F','46026'
'16460','AW00016460','Jodi','Xu','S','F','46026'
'16461','AW00016461','Rosa','Wu','S','F','46026'
'16462','AW00016462','Marissa','Gonzales','S','F','46026'
'16463','AW00016463','Anna','Murphy','S','F','46026'
'16464','AW00016464','Alan','Liu','S','M','46026'
'16465','AW00016465','Kara','Goel','S','F','46026'
'16466','AW00016466','Alisha','Kumar','S','F','46026'
'16467','AW00016467','Ronald','Srini','S','M','46026'
'16468','AW00016468','Orlando','Dominguez','S','M','46026'
'16469','AW00016469','Michele','Tang','S','F','46026'
'16470','AW00016470','Wesley','Guo','M','M','46026'
'16471','AW00016471','Vanessa','Hayes','M','F','46026'
'16472','AW00016472','Olivia','Robinson','S','F','46026'
'16473','AW00016473','Dawn','Andersen','S','F','46026'
'16474','AW00016474','Jay','Serrano','M','M','46026'
'16475','AW00016475','Kurt','Anand','S','M','46026'
'16476','AW00016476','Shawn','Xie','S','M','46026'
'16477','AW00016477','Anna','Gonzales','S','F','46026'
'16478','AW00016478','Adrian','Gray','S','M','46026'
'16479','AW00016479','Victoria','Brooks','S','F','46026'
'16480','AW00016480','Alan','Zhou','M','M','46026'
'16481','AW00016481','Madison','Bryant','S','F','46026'
'16482','AW00016482','Tabitha','Arthur','M','F','46026'
'16483','AW00016483','Warren','Jai','M','M','46026'
'16484','AW00016484','Dustin','Lal','M','M','46026'
'16485','AW00016485','Ian','Foster','S','M','46026'
'16486','AW00016486','Rachael','Madan','M','F','46026'
'16487','AW00016487','Brianna','Griffin','S','F','46026'
'16488','AW00016488','Joel','Rodriguez','M','M','46026'
'16489','AW00016489','Frederick','Garcia','M','M','46026'
'16490','AW00016490','Megan','Robinson','M','F','46026'
'16491','AW00016491','Christian','Garcia','S','M','46026'
'16492','AW00016492','Theodore','Sanz','M','M','46026'
'16493','AW00016493','Brenda','Fernandez','M','F','46026'
'16494','AW00016494','Jordyn','Simmons','S','F','46026'
'16495','AW00016495','Monique','Ramos','S','F','46026'
'16496','AW00016496','Dawn','Tang','S','F','46026'
'16497','AW00016497','Julia','Peterson','S','F','46026'
'16498','AW00016498','Hunter','Jones','S','M','46026'
'16499','AW00016499','Danielle','Kelly','S','F','46026'
'16500','AW00016500','Chloe','Perry','S','F','46026'
'16501','AW00016501','Vanessa','Wood','S','F','46026'
'16502','AW00016502','Jackson','Parker','S','M','46026'
'16503','AW00016503','Christian','Anderson','M','M','46026'
'16504','AW00016504','Justin','Russell','S','M','46026'
'16505','AW00016505','Erin','Gray','S','F','46026'
'16506','AW00016506','Catherine','Murphy','M','F','46026'
'16507','AW00016507','Tracy','Nath','M','F','46026'
'16508','AW00016508','Brent','Zhu','M','M','46026'
'16509','AW00016509','Veronica','Sai','M','F','46026'
'16510','AW00016510','Brad','Nara','M','M','46026'
'16511','AW00016511','Joe','Raman','M','M','46026'
'16512','AW00016512','Ricardo','Sharma','S','M','46026'
'16513','AW00016513','Ronnie','Wagner','S','M','46026'
'16514','AW00016514','Manuel','Fernandez','S','M','46026'
'16515','AW00016515','Troy','Sai','M','M','46026'
'16516','AW00016516','Melvin','She','M','M','46026'
'16517','AW00016517','Katrina','Raji','M','F','46026'
'16518','AW00016518','Krystal','Holt','S','F','46026'
'16519','AW00016519','Yolanda','Chander','S','F','46026'
'16520','AW00016520','Misty','Raji','M','F','46026'
'16521','AW00016521','Tonya','She','S','F','46026'
'16522','AW00016522','Casey','Pal','M','F','46026'
'16523','AW00016523','Sandra','Huang','M','F','46026'
'16524','AW00016524','Damien','Huang','M','M','46026'
'16525','AW00016525','Martha','Liang','M','F','46026'
'16526','AW00016526','Arthur','Perez','S','M','46026'
'16527','AW00016527','Cory','Arun','S','M','46026'
